teams,value
"(4646, 5847, 4143, 3928, 4174, 3061, 111, 695)",0.00054
"(4143, 4174, 5847, 111, 4646, 2220, 3928, 3061)",0.00053
"(4174, 4646, 4143, 5847, 695, 111, 3928, 3061)",0.00053
"(5847, 4646, 4143, 4174, 3928, 3061, 695, 2530)",0.00053
"(4143, 4174, 4646, 5847, 3928, 4663, 111, 3061)",0.00053
"(4646, 5847, 4143, 4174, 111, 2220, 3061, 3928)",0.00053
"(4646, 5847, 4143, 3928, 4174, 695, 2530, 3061)",0.00053
"(4143, 4174, 5847, 4646, 111, 4663, 3928, 3061)",0.00053
"(4174, 4143, 5847, 4646, 3061, 4663, 3928, 695)",0.00053
"(4143, 5847, 4174, 111, 3928, 4646, 4663, 2530)",0.00053
"(4646, 5847, 4143, 3928, 4174, 3061, 695, 2530)",0.00053
"(5847, 4646, 4143, 3928, 4174, 2530, 2220, 3061)",0.00053
"(4143, 4174, 5847, 4646, 111, 3061, 3928, 695)",0.00052
"(4646, 5847, 4143, 4174, 111, 3061, 695, 3928)",0.00052
"(4143, 5847, 4174, 111, 3928, 4646, 2220, 2530)",0.00052
"(5847, 4646, 4143, 4174, 695, 3061, 3928, 4663)",0.00052
"(5847, 4646, 4143, 4174, 111, 2220, 3061, 3928)",0.00052
"(5847, 4143, 4646, 3928, 4174, 695, 3061, 2530)",0.00052
"(4174, 4143, 5847, 4646, 2220, 111, 3928, 3061)",0.00052
"(4143, 4174, 4646, 5847, 3928, 111, 2530, 3061)",0.00052
"(4143, 4646, 4174, 5847, 3928, 4663, 695, 3061)",0.00051
"(5847, 4646, 4143, 3928, 695, 4174, 111, 3061)",0.00051
"(4143, 4174, 4646, 5847, 3928, 2530, 4663, 3061)",0.00051
"(4174, 4143, 5847, 4646, 4663, 3928, 3061, 695)",0.00051
"(4143, 5847, 4174, 4646, 111, 3061, 2220, 3928)",0.00051
"(4143, 4646, 5847, 4174, 4663, 3928, 695, 111)",0.00051
"(4143, 5847, 4646, 4174, 111, 3061, 695, 3928)",0.00051
"(4143, 4174, 5847, 111, 3928, 4646, 2220, 4663)",0.00051
"(5847, 4143, 4646, 3928, 4174, 695, 3061, 111)",0.00051
"(4646, 5847, 4143, 3928, 4174, 695, 2220, 3061)",0.00051
"(4143, 5847, 4646, 3928, 4174, 2530, 111, 3061)",0.0005
"(4143, 4174, 5847, 111, 4646, 3928, 3061, 2530)",0.0005
"(4143, 5847, 4174, 4646, 3928, 4663, 695, 2530)",0.0005
"(4143, 5847, 4646, 3928, 4174, 2220, 3061, 2530)",0.0005
"(4646, 4143, 5847, 4174, 3061, 111, 3928, 695)",0.0005
"(4143, 5847, 4646, 4174, 3928, 111, 695, 2530)",0.0005
"(5847, 4646, 4143, 3928, 4174, 3061, 2530, 111)",0.0005
"(5847, 4143, 4646, 4174, 3061, 111, 695, 3928)",0.0005
"(4143, 4174, 4646, 5847, 111, 3928, 3061, 4663)",0.0005
"(4143, 5847, 4174, 3928, 4646, 111, 3061, 2530)",0.00049
"(4143, 5847, 4646, 111, 3928, 4174, 2220, 2530)",0.00049
"(4143, 4174, 5847, 4646, 3928, 4663, 2530, 3061)",0.00049
"(4174, 4143, 5847, 111, 4646, 3061, 695, 3928)",0.00049
"(4143, 4174, 5847, 111, 4646, 3061, 4663, 3928)",0.00049
"(4143, 5847, 4646, 4174, 3928, 2530, 2220, 3061)",0.00049
"(4143, 4646, 5847, 3928, 4174, 2530, 3061, 695)",0.00049
"(4143, 5847, 4646, 4174, 3928, 4663, 2530, 3061)",0.00048
"(4174, 4143, 5847, 4646, 111, 3928, 3061, 695)",0.00048
"(4174, 4143, 5847, 4646, 111, 4663, 3061, 3928)",0.00048
"(5847, 4143, 4646, 4174, 111, 3061, 3928, 2530)",0.00048
"(4143, 5847, 4646, 4174, 3061, 3928, 695, 2220)",0.00048
"(4143, 5847, 4646, 4174, 3928, 2220, 3061, 4663)",0.00048
"(5847, 4143, 4646, 3928, 4174, 3061, 2220, 111)",0.00048
"(4174, 4143, 4646, 5847, 3061, 4663, 3928, 695)",0.00048
"(4143, 5847, 4174, 111, 3928, 4646, 695, 3061)",0.00048
"(4143, 4174, 4646, 5847, 3928, 4663, 695, 111)",0.00047
"(4174, 4143, 5847, 4646, 111, 3061, 4663, 695)",0.00047
"(4143, 4646, 4174, 5847, 3928, 3061, 4663, 2530)",0.00047
"(4143, 5847, 4174, 4646, 3928, 3061, 4663, 695)",0.00047
"(4143, 5847, 4174, 4646, 3928, 2220, 111, 3061)",0.00047
"(4143, 5847, 4174, 4646, 3928, 3061, 695, 2530)",0.00047
"(4143, 5847, 4646, 4174, 3928, 695, 2530, 3061)",0.00047
"(4174, 4143, 4646, 5847, 4663, 695, 111, 2220)",0.00047
"(5847, 4646, 4143, 3928, 4174, 2530, 111, 2220)",0.00047
"(4143, 4174, 5847, 4646, 111, 3928, 4663, 3061)",0.00047
"(4143, 5847, 4174, 4646, 3928, 3061, 111, 2530)",0.00047
"(4174, 4143, 4646, 5847, 4663, 3061, 3928, 695)",0.00046
"(4143, 4174, 5847, 4646, 4663, 695, 3061, 111)",0.00046
"(4646, 5847, 4143, 3928, 4174, 3061, 2220, 2530)",0.00046
"(5847, 4646, 4143, 4174, 111, 3928, 695, 3061)",0.00046
"(4174, 4143, 5847, 4646, 111, 3928, 4663, 3061)",0.00046
"(4143, 5847, 4646, 3928, 4174, 695, 111, 3061)",0.00046
"(4143, 4174, 4646, 5847, 3928, 3061, 111, 2530)",0.00046
"(4143, 4174, 5847, 111, 4646, 2220, 3061, 3928)",0.00046
"(4143, 5847, 4174, 111, 3928, 4646, 695, 2530)",0.00046
"(4143, 4174, 5847, 4646, 3928, 3061, 4663, 111)",0.00046
"(5847, 4143, 4174, 4646, 3061, 111, 3928, 695)",0.00046
"(4143, 4174, 5847, 111, 3928, 4646, 3061, 2220)",0.00046
"(5847, 4646, 4143, 4174, 2220, 3061, 3928, 695)",0.00046
"(4646, 5847, 4143, 4174, 3928, 111, 3061, 695)",0.00046
"(4143, 5847, 4646, 4174, 3928, 111, 2530, 4663)",0.00046
"(4174, 4143, 5847, 111, 4646, 2220, 3061, 4663)",0.00046
"(4143, 5847, 4174, 3928, 4646, 4663, 695, 111)",0.00046
"(4174, 4143, 4646, 5847, 4663, 695, 3061, 111)",0.00046
"(4174, 4143, 4646, 5847, 111, 3928, 4663, 3061)",0.00046
"(4646, 5847, 4143, 4174, 695, 3061, 3928, 4663)",0.00046
"(4143, 4174, 4646, 5847, 3928, 2530, 111, 3061)",0.00046
"(5847, 4646, 4143, 4174, 2220, 111, 3928, 3061)",0.00046
"(4174, 4143, 4646, 5847, 111, 3061, 2220, 3928)",0.00046
"(4143, 4646, 5847, 4174, 3928, 3061, 4663, 695)",0.00045
"(4174, 4143, 5847, 4646, 4663, 695, 111, 2220)",0.00045
"(4646, 5847, 4143, 4174, 3061, 2220, 3928, 695)",0.00045
"(5847, 4143, 4646, 4174, 111, 3928, 695, 3061)",0.00045
"(5847, 4143, 4646, 4174, 695, 111, 3061, 3928)",0.00045
"(5847, 4646, 4143, 4174, 3061, 695, 3928, 2220)",0.00045
"(4143, 5847, 4646, 3928, 4174, 111, 2220, 3061)",0.00045
"(4143, 4174, 5847, 4646, 3928, 4663, 111, 2530)",0.00045
"(4646, 4143, 5847, 4174, 111, 2220, 3928, 3061)",0.00045
"(5847, 4143, 4646, 4174, 111, 3061, 2220, 695)",0.00045
"(4646, 4143, 5847, 3928, 4174, 111, 3061, 695)",0.00045
"(4143, 5847, 4174, 4646, 111, 695, 3061, 3928)",0.00045
"(4646, 4143, 5847, 3928, 4174, 2530, 111, 3061)",0.00045
"(5847, 4143, 4646, 3928, 4174, 3061, 2530, 111)",0.00045
"(5847, 4646, 4143, 3928, 4174, 3061, 2220, 695)",0.00045
"(4143, 4646, 5847, 4174, 3928, 111, 4663, 2530)",0.00045
"(4143, 5847, 4646, 4174, 111, 2220, 3061, 3928)",0.00045
"(5847, 4143, 4646, 4174, 111, 2220, 695, 3928)",0.00045
"(4143, 4174, 5847, 111, 4646, 4663, 695, 2220)",0.00044
"(4174, 4646, 4143, 5847, 695, 111, 3061, 3928)",0.00044
"(4646, 5847, 4143, 4174, 3061, 3928, 695, 111)",0.00044
"(4143, 4174, 5847, 4646, 111, 3061, 4663, 695)",0.00044
"(4646, 5847, 4174, 4143, 3061, 111, 3928, 695)",0.00044
"(5847, 4143, 4646, 4174, 111, 3928, 3061, 2530)",0.00044
"(4143, 4646, 5847, 4174, 4663, 3928, 695, 3061)",0.00044
"(4143, 4646, 4174, 5847, 3928, 2530, 111, 3061)",0.00044
"(5847, 4646, 4143, 4174, 111, 3061, 2220, 3928)",0.00043
"(4143, 4174, 5847, 111, 4646, 4663, 3928, 3061)",0.00043
"(4646, 5847, 4143, 3928, 4174, 2530, 695, 111)",0.00043
"(4143, 5847, 4646, 3928, 4174, 3061, 2530, 111)",0.00043
"(4143, 5847, 4646, 4174, 3928, 2220, 4663, 3061)",0.00043
"(4646, 5847, 4143, 3061, 4174, 111, 3928, 695)",0.00043
"(4143, 4646, 5847, 4174, 3061, 111, 3928, 695)",0.00043
"(4143, 5847, 4174, 4646, 3928, 111, 4663, 695)",0.00043
"(5847, 4646, 4143, 3061, 3928, 4174, 695, 111)",0.00043
"(4143, 4174, 5847, 4646, 111, 3061, 4663, 3928)",0.00043
"(4143, 5847, 4174, 4646, 111, 2220, 3061, 3928)",0.00043
"(5847, 4646, 4143, 3928, 2530, 4174, 3061, 695)",0.00043
"(5847, 4143, 4646, 3928, 4174, 2220, 3061, 2530)",0.00042
"(4646, 5847, 4143, 4174, 111, 3061, 3928, 2530)",0.00042
"(5847, 4143, 4174, 4646, 111, 3061, 2220, 3928)",0.00042
"(4143, 4646, 4174, 5847, 3928, 2530, 4663, 3061)",0.00042
"(5847, 4646, 4143, 4174, 695, 3061, 111, 3928)",0.00042
"(5847, 4646, 4143, 4174, 2220, 111, 3061, 3928)",0.00042
"(4646, 4143, 5847, 4174, 3061, 3928, 695, 2220)",0.00042
"(4646, 4143, 5847, 3928, 4174, 111, 2220, 3061)",0.00042
"(4143, 5847, 4174, 4646, 3928, 111, 695, 2530)",0.00042
"(4143, 5847, 4174, 111, 4646, 3928, 2530, 4663)",0.00042
"(5847, 4646, 4143, 3928, 4174, 111, 2220, 695)",0.00042
"(5847, 4143, 4646, 111, 4174, 3928, 2530, 695)",0.00042
"(5847, 4646, 4143, 4174, 111, 2220, 695, 3928)",0.00042
"(5847, 4143, 4646, 111, 4174, 3928, 3061, 2220)",0.00042
"(5847, 4143, 4646, 4174, 3928, 3061, 695, 2220)",0.00042
"(4646, 5847, 4143, 4174, 3928, 3061, 111, 2530)",0.00042
"(4143, 4174, 4646, 5847, 3061, 3928, 4663, 695)",0.00042
"(4646, 4143, 5847, 3928, 4174, 3061, 111, 2530)",0.00042
"(4143, 4174, 5847, 111, 4646, 3928, 4663, 2530)",0.00042
"(5847, 4646, 4143, 3928, 4174, 695, 111, 2530)",0.00042
"(4143, 5847, 4174, 4646, 3928, 3061, 4663, 111)",0.00041
"(4143, 4174, 5847, 111, 4646, 4663, 695, 3928)",0.00041
"(4143, 4646, 4174, 5847, 3928, 3061, 111, 2530)",0.00041
"(4143, 4646, 5847, 4174, 3928, 3061, 111, 4663)",0.00041
"(4143, 5847, 4174, 3928, 4646, 111, 3061, 4663)",0.00041
"(5847, 4143, 4646, 4174, 695, 3061, 111, 3928)",0.00041
"(5847, 4646, 4143, 4174, 695, 3928, 3061, 4663)",0.00041
"(5847, 4646, 4143, 3928, 4174, 3061, 2220, 2530)",0.00041
"(4174, 4143, 5847, 111, 4646, 3928, 3061, 695)",0.00041
"(4143, 4174, 5847, 4646, 2220, 111, 3928, 3061)",0.00041
"(5847, 4143, 4646, 111, 3928, 4174, 695, 4663)",0.00041
"(4143, 5847, 4174, 4646, 3928, 3061, 4663, 2530)",0.00041
"(4143, 5847, 4174, 4646, 3928, 2530, 3061, 695)",0.00041
"(5847, 4646, 4143, 4174, 111, 3061, 3928, 2530)",0.00041
"(5847, 4646, 4143, 3928, 4174, 695, 3061, 111)",0.00041
"(4143, 5847, 4646, 4174, 3928, 2220, 3061, 111)",0.00041
"(4174, 4143, 5847, 4646, 111, 695, 3928, 3061)",0.0004
"(4143, 4174, 5847, 111, 3928, 4646, 4663, 2220)",0.0004
"(4143, 4646, 5847, 4174, 3928, 111, 2220, 2530)",0.0004
"(4143, 4174, 5847, 111, 4663, 4646, 3928, 695)",0.0004
"(4174, 4143, 5847, 4646, 3061, 111, 3928, 695)",0.0004
"(4143, 4174, 5847, 4646, 3928, 4663, 111, 3061)",0.0004
"(5847, 4143, 4646, 4174, 2220, 3928, 3061, 695)",0.0004
"(4174, 4143, 4646, 5847, 2220, 111, 3061, 3928)",0.0004
"(4174, 4143, 4646, 5847, 111, 3061, 3928, 695)",0.0004
"(4143, 4174, 5847, 4646, 111, 2220, 3928, 3061)",0.0004
"(4646, 5847, 4143, 695, 3928, 4174, 111, 3061)",0.0004
"(4143, 4174, 5847, 4646, 3928, 3061, 111, 4663)",0.0004
"(5847, 4646, 4143, 4174, 111, 695, 3061, 3928)",0.0004
"(5847, 4646, 4143, 3928, 4174, 2530, 695, 3061)",0.0004
"(4143, 5847, 4646, 4174, 3928, 695, 4663, 3061)",0.0004
"(4143, 5847, 4646, 4174, 695, 3928, 4663, 111)",0.0004
"(5847, 4646, 4143, 4174, 3928, 111, 2530, 3061)",0.0004
"(4143, 5847, 4646, 4174, 3928, 3061, 2220, 111)",0.00039
"(4143, 4174, 5847, 4646, 111, 3061, 2220, 3928)",0.00039
"(4143, 5847, 4174, 4646, 3928, 4663, 3061, 695)",0.00039
"(4143, 4646, 5847, 4174, 3928, 3061, 2530, 695)",0.00039
"(4143, 4174, 5847, 4646, 3928, 3061, 111, 2530)",0.00039
"(4143, 4646, 5847, 4174, 3928, 2220, 3061, 4663)",0.00039
"(4143, 5847, 4174, 4646, 3928, 2220, 3061, 4663)",0.00039
"(4143, 4646, 5847, 4174, 3928, 111, 3061, 2220)",0.00039
"(4646, 4143, 5847, 4174, 2220, 111, 3928, 3061)",0.00039
"(5847, 4646, 4143, 111, 3928, 4174, 2530, 3061)",0.00039
"(4646, 5847, 4143, 111, 3928, 4174, 695, 3061)",0.00039
"(5847, 4143, 4646, 3061, 4174, 111, 3928, 695)",0.00039
"(4143, 4646, 5847, 4174, 3928, 4663, 695, 2220)",0.00039
"(4143, 4174, 4646, 5847, 3928, 111, 2220, 4663)",0.00039
"(4143, 4174, 5847, 4646, 111, 3928, 3061, 695)",0.00039
"(4143, 4646, 5847, 4174, 3928, 2530, 3061, 695)",0.00038
"(5847, 4143, 4646, 111, 4174, 3928, 695, 2220)",0.00038
"(4174, 4143, 5847, 4646, 2220, 3061, 111, 3928)",0.00038
"(4646, 5847, 4143, 4174, 2220, 111, 3061, 3928)",0.00038
"(4646, 5847, 4143, 4174, 3928, 695, 3061, 2530)",0.00038
"(5847, 4646, 4143, 4174, 3061, 3928, 695, 111)",0.00038
"(4143, 4174, 5847, 111, 4646, 3061, 4663, 695)",0.00038
"(4143, 5847, 4174, 4646, 3928, 2530, 3061, 111)",0.00038
"(4143, 4646, 4174, 5847, 3928, 111, 4663, 3061)",0.00038
"(4143, 4646, 5847, 4174, 3928, 3061, 2220, 2530)",0.00038
"(4143, 4646, 5847, 3928, 4174, 3061, 111, 2530)",0.00038
"(4143, 5847, 4174, 4646, 3928, 2530, 4663, 695)",0.00038
"(4143, 4646, 5847, 4174, 3928, 4663, 3061, 2530)",0.00038
"(4143, 5847, 4646, 4174, 3928, 3061, 4663, 111)",0.00038
"(4174, 4143, 5847, 4646, 4663, 695, 2220, 111)",0.00038
"(4143, 5847, 4646, 4174, 3928, 695, 4663, 111)",0.00038
"(5847, 4143, 4646, 4174, 3928, 2530, 3061, 695)",0.00038
"(4174, 4143, 5847, 111, 4663, 4646, 695, 2220)",0.00038
"(4646, 5847, 4143, 3928, 4174, 2220, 111, 2530)",0.00038
"(4646, 5847, 4143, 3928, 4174, 2220, 3061, 111)",0.00038
"(4143, 4174, 4646, 5847, 3928, 2530, 111, 4663)",0.00037
"(4143, 4174, 5847, 4646, 4663, 3928, 695, 2220)",0.00037
"(4143, 5847, 4174, 111, 3928, 4646, 2220, 695)",0.00037
"(5847, 4646, 4143, 3061, 3928, 4174, 695, 2220)",0.00037
"(4143, 4174, 5847, 111, 3928, 4646, 2220, 2530)",0.00037
"(4143, 5847, 4646, 4174, 3928, 111, 2220, 695)",0.00037
"(4143, 4174, 5847, 111, 4646, 3928, 2530, 3061)",0.00037
"(5847, 4646, 4143, 4174, 3061, 2220, 695, 3928)",0.00037
"(5847, 4646, 4143, 3061, 3928, 4174, 2220, 111)",0.00037
"(4174, 4143, 5847, 4646, 4663, 111, 3061, 3928)",0.00037
"(5847, 4646, 4143, 3928, 4174, 111, 2220, 2530)",0.00037
"(5847, 4143, 4646, 4174, 3928, 3061, 2530, 695)",0.00036
"(4143, 5847, 4174, 111, 4646, 3928, 3061, 2220)",0.00036
"(4646, 5847, 4143, 3928, 695, 4174, 3061, 2530)",0.00036
"(4143, 4174, 4646, 5847, 4663, 695, 111, 3928)",0.00036
"(5847, 4143, 4646, 3928, 4174, 695, 2530, 3061)",0.00036
"(4143, 4174, 5847, 4646, 4663, 695, 2220, 111)",0.00036
"(4143, 5847, 4174, 111, 4646, 3928, 2220, 4663)",0.00036
"(4143, 5847, 4646, 3061, 3928, 4174, 111, 2530)",0.00036
"(4143, 5847, 4646, 4174, 3928, 2220, 3061, 695)",0.00036
"(4143, 4646, 5847, 4174, 3928, 2530, 111, 4663)",0.00036
"(5847, 4143, 4646, 4174, 3061, 2220, 111, 3928)",0.00036
"(4143, 5847, 4646, 4174, 3061, 3928, 111, 695)",0.00036
"(5847, 4143, 4646, 3928, 4174, 111, 2220, 2530)",0.00036
"(4143, 4174, 5847, 3928, 4646, 111, 3061, 4663)",0.00036
"(4174, 4143, 5847, 4646, 3061, 111, 4663, 3928)",0.00036
"(4143, 4174, 5847, 3928, 4646, 3061, 4663, 111)",0.00036
"(4174, 4143, 5847, 111, 4663, 4646, 695, 3928)",0.00036
"(4143, 4174, 5847, 111, 4646, 3061, 2220, 3928)",0.00036
"(4143, 5847, 4174, 4646, 3928, 2530, 4663, 3061)",0.00036
"(5847, 4143, 4646, 4174, 111, 695, 3061, 2220)",0.00036
"(4143, 5847, 4646, 4174, 3928, 695, 111, 3061)",0.00036
"(4143, 5847, 4646, 4174, 3928, 3061, 2530, 111)",0.00036
"(5847, 4143, 4646, 4174, 3928, 2530, 3061, 111)",0.00036
"(4143, 5847, 4174, 4646, 3928, 4663, 111, 3061)",0.00036
"(5847, 4646, 4143, 4174, 3928, 695, 3061, 2530)",0.00036
"(4174, 4143, 5847, 4646, 111, 2220, 3928, 3061)",0.00036
"(4646, 5847, 4143, 3928, 4174, 695, 3061, 2220)",0.00035
"(5847, 4646, 4143, 3928, 4174, 2220, 695, 3061)",0.00035
"(4174, 4143, 5847, 111, 4646, 2220, 4663, 3061)",0.00035
"(5847, 4143, 4646, 3928, 4174, 695, 111, 2530)",0.00035
"(4143, 4174, 5847, 4646, 3928, 2530, 3061, 4663)",0.00035
"(4143, 4174, 5847, 4646, 3061, 111, 3928, 695)",0.00035
"(4143, 4174, 5847, 4646, 4663, 3928, 3061, 695)",0.00035
"(4646, 5847, 4143, 4174, 3928, 695, 111, 2530)",0.00035
"(4143, 4174, 5847, 4646, 111, 2220, 3061, 3928)",0.00035
"(4143, 5847, 4174, 111, 4646, 3928, 695, 3061)",0.00035
"(4143, 5847, 4174, 4646, 3928, 111, 2220, 3061)",0.00035
"(4143, 5847, 4174, 3928, 4646, 111, 2530, 3061)",0.00035
"(5847, 4143, 4646, 4174, 695, 3061, 3928, 4663)",0.00035
"(5847, 4646, 4143, 4174, 3928, 111, 695, 2530)",0.00035
"(5847, 4646, 4143, 3928, 2530, 4174, 3061, 111)",0.00035
"(5847, 4646, 4143, 3061, 4174, 3928, 111, 695)",0.00035
"(5847, 4143, 4646, 111, 3928, 695, 4174, 2220)",0.00035
"(4174, 4143, 5847, 4646, 3928, 3061, 4663, 695)",0.00035
"(4143, 4646, 5847, 4174, 3928, 111, 2530, 4663)",0.00035
"(4174, 4143, 5847, 4646, 111, 4663, 695, 3928)",0.00035
"(4143, 5847, 4646, 3928, 4174, 2530, 3061, 111)",0.00035
"(5847, 4143, 4646, 3928, 695, 4174, 111, 3061)",0.00035
"(4143, 5847, 4646, 4174, 3928, 3061, 2220, 2530)",0.00035
"(4143, 5847, 4646, 4174, 2220, 111, 3928, 3061)",0.00035
"(5847, 4646, 4143, 4174, 3928, 2530, 3061, 111)",0.00035
"(4143, 5847, 4174, 111, 4663, 4646, 3928, 695)",0.00035
"(4143, 4174, 5847, 4646, 3928, 2220, 4663, 3061)",0.00034
"(4143, 4174, 5847, 4646, 4663, 3928, 2530, 695)",0.00034
"(4143, 4174, 4646, 5847, 3928, 3061, 4663, 695)",0.00034
"(4646, 5847, 4143, 3928, 4174, 695, 2220, 111)",0.00034
"(4143, 4646, 4174, 5847, 3928, 111, 2220, 3061)",0.00034
"(5847, 4646, 4143, 3061, 4174, 111, 3928, 695)",0.00034
"(5847, 4646, 4143, 4174, 3061, 111, 2220, 3928)",0.00034
"(4646, 5847, 4143, 4174, 3061, 3928, 2530, 695)",0.00034
"(4646, 4143, 5847, 4174, 3928, 111, 2530, 3061)",0.00034
"(4143, 5847, 4174, 4646, 3928, 2530, 111, 4663)",0.00034
"(4646, 4143, 5847, 4174, 3928, 3061, 695, 2220)",0.00034
"(4143, 4174, 5847, 3928, 4646, 3061, 111, 2530)",0.00034
"(4646, 5847, 4143, 4174, 3928, 2530, 695, 111)",0.00034
"(4646, 5847, 4143, 4174, 3928, 3061, 695, 111)",0.00034
"(4646, 4143, 5847, 3928, 4174, 695, 3061, 2530)",0.00034
"(4143, 4646, 5847, 4174, 3928, 3061, 111, 695)",0.00034
"(5847, 4646, 4143, 3928, 4174, 2530, 695, 111)",0.00034
"(5847, 4646, 4143, 3061, 3928, 4174, 111, 2220)",0.00034
"(4143, 5847, 4174, 4646, 3928, 4663, 2530, 3061)",0.00034
"(4646, 5847, 4143, 3928, 2530, 4174, 3061, 695)",0.00034
"(5847, 4646, 4143, 4174, 3928, 111, 695, 3061)",0.00034
"(5847, 4143, 4646, 3928, 4174, 2220, 2530, 3061)",0.00034
"(4646, 4143, 5847, 3928, 4174, 2220, 111, 3061)",0.00033
"(4174, 4646, 4143, 5847, 695, 3061, 3928, 4663)",0.00033
"(4143, 4174, 4646, 5847, 4663, 695, 111, 3061)",0.00033
"(5847, 4646, 4143, 4174, 695, 3928, 3061, 2220)",0.00033
"(4143, 5847, 4174, 111, 4646, 3928, 4663, 2530)",0.00033
"(4143, 5847, 4646, 3928, 4174, 111, 3061, 2220)",0.00033
"(4143, 4174, 5847, 111, 3928, 4646, 2530, 2220)",0.00033
"(4143, 5847, 4174, 4646, 3061, 111, 3928, 695)",0.00033
"(4174, 4143, 5847, 4646, 3061, 4663, 695, 3928)",0.00033
"(4143, 5847, 4174, 3928, 4646, 3061, 111, 4663)",0.00033
"(4143, 4174, 5847, 4646, 3928, 4663, 695, 3061)",0.00033
"(4174, 4143, 5847, 111, 4646, 4663, 695, 2220)",0.00033
"(4143, 4174, 4646, 5847, 3928, 2220, 4663, 3061)",0.00033
"(4174, 4143, 5847, 4646, 4663, 695, 2220, 3928)",0.00033
"(4174, 4143, 4646, 5847, 4663, 695, 2220, 3928)",0.00033
"(4143, 5847, 4174, 4646, 3928, 2220, 3061, 111)",0.00033
"(4646, 4143, 5847, 4174, 3928, 111, 3061, 2530)",0.00033
"(4174, 4143, 5847, 4646, 4663, 3061, 695, 3928)",0.00033
"(4143, 5847, 4646, 111, 3928, 2530, 4174, 3061)",0.00033
"(4174, 4143, 5847, 4646, 2220, 111, 3061, 3928)",0.00033
"(4143, 5847, 4646, 3928, 4174, 3061, 2220, 111)",0.00033
"(4143, 5847, 4174, 4646, 3928, 4663, 111, 695)",0.00032
"(5847, 4646, 4143, 4174, 3928, 3061, 111, 2530)",0.00032
"(4143, 5847, 4174, 4646, 3928, 111, 3061, 2220)",0.00032
"(4143, 4174, 5847, 4646, 2220, 3061, 3928, 4663)",0.00032
"(4143, 5847, 4174, 4646, 3928, 3061, 111, 695)",0.00032
"(4174, 4143, 5847, 111, 4646, 4663, 2220, 3928)",0.00032
"(5847, 4646, 4143, 4174, 3928, 695, 111, 3061)",0.00032
"(4143, 5847, 4646, 111, 3928, 4174, 695, 2220)",0.00032
"(4143, 4174, 5847, 4646, 3928, 3061, 2530, 4663)",0.00032
"(4143, 4174, 4646, 5847, 3928, 2220, 111, 4663)",0.00032
"(5847, 4646, 4143, 3928, 4174, 2220, 3061, 111)",0.00032
"(4646, 5847, 4143, 4174, 3928, 3061, 695, 2530)",0.00032
"(4143, 5847, 4646, 4174, 4663, 3928, 695, 2220)",0.00032
"(4174, 4143, 4646, 5847, 4663, 111, 3061, 3928)",0.00032
"(4143, 4174, 5847, 4646, 3928, 111, 2530, 3061)",0.00032
"(5847, 4646, 4143, 4174, 2220, 3061, 111, 3928)",0.00032
"(5847, 4143, 4646, 3928, 4174, 3061, 695, 111)",0.00032
"(4143, 4174, 4646, 5847, 4663, 3928, 2530, 695)",0.00032
"(4174, 4143, 5847, 111, 4646, 3061, 2220, 4663)",0.00032
"(5847, 4646, 4143, 3928, 4174, 695, 3061, 4663)",0.00032
"(4143, 5847, 4646, 4174, 3928, 3061, 2220, 4663)",0.00032
"(5847, 4143, 4174, 4646, 111, 695, 3061, 4663)",0.00032
"(4143, 4174, 4646, 5847, 3928, 3061, 2530, 695)",0.00032
"(4143, 5847, 4174, 4646, 3928, 111, 695, 3061)",0.00032
"(4143, 5847, 4174, 4646, 3928, 4663, 3061, 2530)",0.00032
"(4143, 4174, 4646, 5847, 3928, 3061, 4663, 111)",0.00032
"(4174, 4143, 5847, 4646, 4663, 695, 3061, 2220)",0.00032
"(4174, 4143, 4646, 5847, 2220, 111, 3928, 3061)",0.00032
"(5847, 4143, 4646, 4174, 111, 695, 2220, 3061)",0.00032
"(4143, 4646, 5847, 4174, 3061, 3928, 695, 2220)",0.00032
"(4143, 4174, 5847, 4646, 3928, 4663, 3061, 695)",0.00032
"(4143, 5847, 4174, 4646, 3928, 3061, 111, 4663)",0.00032
"(4646, 4174, 5847, 4143, 695, 111, 3928, 3061)",0.00032
"(4143, 5847, 4174, 111, 4646, 3928, 2220, 2530)",0.00031
"(4143, 5847, 4174, 4646, 111, 3061, 3928, 2530)",0.00031
"(4143, 4646, 5847, 3928, 4174, 695, 111, 3061)",0.00031
"(5847, 4646, 4143, 4174, 111, 3928, 3061, 2530)",0.00031
"(5847, 4143, 4646, 4174, 111, 695, 2220, 3928)",0.00031
"(4646, 5847, 4143, 4174, 3928, 695, 3061, 111)",0.00031
"(4174, 4143, 4646, 5847, 2220, 4663, 3928, 3061)",0.00031
"(4646, 5847, 4143, 3928, 695, 4174, 3061, 111)",0.00031
"(4143, 4174, 5847, 4646, 4663, 695, 2220, 3061)",0.00031
"(4143, 4646, 5847, 4174, 3928, 4663, 2530, 3061)",0.00031
"(5847, 4143, 4646, 3928, 4174, 2530, 2220, 3061)",0.00031
"(4143, 4646, 5847, 4174, 3061, 111, 3928, 4663)",0.00031
"(5847, 4143, 4646, 111, 3928, 2530, 4174, 2220)",0.00031
"(4646, 5847, 4174, 4143, 695, 3061, 111, 3928)",0.00031
"(4143, 4646, 4174, 5847, 4663, 3928, 695, 111)",0.00031
"(4143, 4174, 5847, 4646, 4663, 695, 111, 2220)",0.00031
